id,X,Y
249190020,19.641240005664546,49.96386913518205
249199999,19.266443683036062,49.94970296088316
249190040,19.379122374997905,49.93805094502511
249190050,19.812849134999087,49.94242848118225
249190060,19.964799682106726,49.90469560027132
249190070,19.225305714076246,49.878909415094476
249190080,19.518742468465216,49.881894915989946
249190110,19.691997773028906,49.86914089050381
249199997,19.465633606303385,49.833063730617106
249199996,19.216378594735765,49.81394156551095
249190150,19.91762565540738,49.79646751830579
249199994,19.686547742928386,49.78055293456589
249199993,19.765267527200542,49.77350802946505
249190170,19.78814690531898,49.75951204796314
249190230,19.969609932464003,49.72007301704107
249190240,19.41772176256703,49.68826431920405
249190250,19.82937967866527,49.63502466177366
249190260,19.483776078168166,49.68074007744854
249190270,19.738910264176457,49.678897234757436
249190280,19.90995323717876,49.68353286274167
249199988,19.532150579708798,49.65540857615392
249190360,19.74724163491886,49.61773743369962
249190450,19.58757213269364,49.56379768333504
249190460,19.772293473134038,49.56615099304859
249190470,19.88163149154289,49.56482282970182
249190490,19.651886833060555,49.54881098722269
249190510,19.814358599196535,49.545731568539665
249199987,19.550021606087697,49.53036937347749
249190760,19.679250866190646,49.50248775632863
249190590,19.706435801404695,49.419414657567245
249190790,19.88406117722274,49.391619240801234
249190620,19.973230078445674,49.38424218161754
249190640,19.92911167561464,49.33221738785796
249199982,19.950000000012054,49.33333333109336
249199981,19.908302560311174,49.309994540359106
249190650,19.932144461753836,49.307111216823905
249190830,19.87086764639479,49.2777568124377
249199977,19.98053259384556,49.268642494334465
249200030,20.03755230739266,49.94081008950335
249200040,20.828431810713976,49.953025440875145
249200050,20.30914730525008,49.92069628351202
249209998,20.46560404229881,49.91688245526629
249209997,20.60935166136572,49.918982384047084
249209996,20.216666670015826,49.90000000109457
249200060,20.58819463526597,49.8953106860548
249200080,20.27561025601089,49.86197796193646
249209995,20.53747994981921,49.865028648137276
249200090,20.84143546420956,49.85858302069458
249209994,20.583333330020526,49.81666667109305
249209993,20.66856212570719,49.81561571699501
249200570,20.01284668026019,49.812492360856375
249200120,20.416154078334085,49.785330359483986
249200140,20.0744569285757,49.75017028392225
249200150,20.638916145484544,49.738309040981036
249209989,20.25000000001613,49.71666667109406
249200160,20.627996831096844,49.71847707400925
249200170,20.8296318277903,49.71207918929252
249209988,20.182680210580216,49.699554358465534
249200190,20.05585769750785,49.658164846574635
249200210,20.215057650897613,49.65235238034921
249209985,20.46880892262222,49.653071208426894
249209984,20.566799227500322,49.654128691245276
249200220,20.38324154472735,49.64036109118096
249209983,20.08007351965121,49.62086321961489
249209982,20.346233971779004,49.614960749931896
249200230,20.953403611959654,49.61918119432557
249200250,20.02578347650911,49.58958926688118
249209981,20.331530410815457,49.52621202358157
249200280,20.858391238975923,49.52590572339464
249200290,20.24477609850486,49.51024341689642
249200310,20.047015918330377,49.49078919372539
249200340,20.20957295484408,49.46583905664256
249200350,20.956547326938928,49.46512588504463
249200380,20.02640306660847,49.425301677311275
249209977,20.49956630346984,49.42507798558422
249200450,20.104986444129384,49.412828360175745
249200460,20.258700525971523,49.402471837775735
249200520,20.998055560025385,49.34361111108703
249200530,20.11504969779808,49.263662111112176
249200910,20.071517488318115,49.20107398154472
249210010,21.308287903949708,49.98715246920199
249210020,21.553201156148013,49.92690605186995
249219999,21.76645453922192,49.933171731949635
249210030,21.047482006523488,49.903843245171686
249219998,21.317295651359906,49.88261842774262
249219997,21.415219901891167,49.88092317158762
249219996,21.81621297868884,49.877792341641204
249210050,21.249631092656507,49.80537991380195
249210060,21.855906813605703,49.78722026352496
249219995,21.4654596889839,49.73307333615148
249210080,21.48217930412384,49.739395362885006
249219991,21.898088041902128,49.6693694203895
249210090,21.17118946458412,49.65520753037914
249210110,21.386746395310986,49.650483272720344
249219989,21.082379103512135,49.61835041010885
249210120,21.533233069836918,49.61166305819396
249219988,21.96491643233477,49.596211361415165
249210130,21.695794574143804,49.57762675832134
249210160,21.961447922573996,49.71663735254516
249210170,21.34550017980404,49.55854524450979
249219987,21.760967745312353,49.54952905417262
249210180,21.489315409531393,49.51574087110499
249210190,21.865423116336434,49.5007646349185
249210210,21.907334005289968,49.48987156502949
249219986,21.697177334783024,49.465494440566985
249210220,21.42078772786059,49.453801486944556
249210250,21.809994718826378,49.4400118642349
249210260,21.00891127108962,49.392348100818076
249210270,21.999164370816388,49.378725942380115
249229999,22.29112207343847,49.979323642952494
249220010,22.407131744887728,49.98519948254394
249220020,22.016788868396375,49.96710935864661
249220030,22.35479953534334,49.88733655870652
249229995,22.65432951527712,49.777338720342875
249229994,22.01236730287498,49.695480847771876
249220050,22.22132108191769,49.690464241148206
249220070,22.640040913267796,49.65446173848046
249220090,22.069687904380643,49.567485957125044
249220110,22.0252917891566,49.50770618828092
249220120,22.547864130217256,49.507105656299885
249220130,22.62115356457562,49.44324551685075
249229992,22.415461026255088,49.43279747878697
249220140,22.14697507278354,49.39894604410961
249220160,22.531051600327864,49.380132679785554
249229991,22.66259622025329,49.3641525293295
249220190,22.447607382573864,49.31477667725422
249220220,22.576597668181453,49.303235451370945
249220230,22.69235441744077,49.24820875686843
249220240,22.27171810674322,49.208893018342074
249220250,22.331140640792555,49.212645268347515
249220260,22.63391497489965,49.22091018336666
249220270,22.424665538737234,49.196304845094325
249220290,22.317028497596606,49.153280656924345
249220310,22.471869310110186,49.14480836349365
249230010,23.063159675137186,49.9749629067421
250190430,19.537220376951844,50.04820907862525
250210150,21.529593577802796,50.49889103962112
250210070,21.25533755776783,50.770295352966315
250200010,20.64983364415498,50.97860984720106
250200060,20.933333330026166,50.850000001091516
250200290,20.710112107500272,50.0658912569727
250220130,22.789918777624084,50.50675373228234
250219992,21.69471948896074,50.3887384030295
